,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_freq_3,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_17,left_indent_18,left_indent_19,left_indent_2,left_indent_20,left_indent_21,left_indent_22,left_indent_23,left_indent_24,left_indent_25,left_indent_26,left_indent_27,left_indent_28,left_indent_29,left_indent_3,left_indent_30,left_indent_31,left_indent_32,left_indent_33,left_indent_34,left_indent_35,left_indent_36,left_indent_37,left_indent_38,left_indent_39,left_indent_4,left_indent_40,left_indent_41,left_indent_42,left_indent_43,left_indent_44,left_indent_45,left_indent_46,left_indent_47,left_indent_48,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,gavilan_ccd,5,0,0,0,0,EEPLMS+Arial-BoldMT,15.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.117,gavilan_ccd_02-11-2014_0,02-11-2014,0,1,0,0,"5055 Santa Teresa Blvd., Gilroy, CA 95020              www.gavilan.edu          (408) 848-4800 ",0
1,gavilan_ccd,S,0,0,0,0,EEPLMS+Arial-BoldMT,15.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.869,gavilan_ccd_02-11-2014_1,02-11-2014,0,0,0,0,"Steven M. Kinsella, DBA, CPA, Superintendent/President ",0
2,gavilan_ccd, ,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.207,gavilan_ccd_02-11-2014_2,02-11-2014,0,0,0,0, ,0
3,gavilan_ccd,G,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.706,gavilan_ccd_02-11-2014_3,02-11-2014,0,0,0,0,GAVILAN JOINT COMMUNITY COLLEGE DISTRICT ,1
4,gavilan_ccd,R,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.988,gavilan_ccd_02-11-2014_4,02-11-2014,0,0,0,0,"REGULAR MEETING, BOARD OF TRUSTEES ",1
5,gavilan_ccd,T,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.709,gavilan_ccd_02-11-2014_5,02-11-2014,0,0,0,0,"Tuesday, February 11, 2014 ",0
6,gavilan_ccd,G,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.971,gavilan_ccd_02-11-2014_6,02-11-2014,0,0,0,0,Gavilan College ,0
7,gavilan_ccd,5,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.251,gavilan_ccd_02-11-2014_7,02-11-2014,0,1,0,0,"5055 Santa Teresa Boulevard, Gilroy, CA  95020 ",0
8,gavilan_ccd,S,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.759,gavilan_ccd_02-11-2014_8,02-11-2014,0,0,0,0,"Student Center, North/South Lounges ",0
9,gavilan_ccd,C,0,0,0,0,EEPLMS+ArialMT,14.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.421,gavilan_ccd_02-11-2014_9,02-11-2014,0,0,0,0,CLOSED SESSION – 6:00 p.m.    OPEN SESSION – 7:00 p.m. ,0
