,agency,first_char,font_freq_0,font_freq_1,font_freq_2,font_name,font_size,font_size_0,font_size_1,font_size_2,font_size_3,font_size_4,font_size_5,font_size_6,font_size_7,font_size_8,font_size_9,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_indent_0,left_indent_1,left_indent_10,left_indent_11,left_indent_12,left_indent_13,left_indent_14,left_indent_15,left_indent_16,left_indent_2,left_indent_3,left_indent_4,left_indent_5,left_indent_6,left_indent_7,left_indent_8,left_indent_9,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd,C,0,0,0,EGJCKH+Arial-BoldMT,16.728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195.300,cupertino_usd_03-08-2016_0,03-08-2016,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1
1,cupertino_usd,B,0,0,0,EGJCKH+Arial-BoldMT,19.404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,243.755,cupertino_usd_03-08-2016_1,03-08-2016,0,0,0,0,Board of Education,0
2,cupertino_usd,R,0,0,0,EGJCKH+Arial-BoldMT,19.404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,253.855,cupertino_usd_03-08-2016_2,03-08-2016,0,0,0,0,Regular Meeting,0
3,cupertino_usd,A,0,0,0,EGJCKH+Arial-BoldMT,19.404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,277.969,cupertino_usd_03-08-2016_3,03-08-2016,0,0,0,0,AGENDA,1
4,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_4,03-08-2016,0,0,0,0,,0
5,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.280,cupertino_usd_03-08-2016_5,03-08-2016,0,0,0,0,,0
6,cupertino_usd,N,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.280,cupertino_usd_03-08-2016_6,03-08-2016,0,0,0,0,"Nimitz Elementary School  March 8, 2016",0
7,cupertino_usd,5,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.280,cupertino_usd_03-08-2016_7,03-08-2016,0,1,0,0,545 E. Cheyenne Drive  Closed Session 5:00 p.m.,0
8,cupertino_usd,S,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.280,cupertino_usd_03-08-2016_8,03-08-2016,0,0,0,0,"Sunnyvale, CA  94087   Regular Session 6:00 p.m.",0
9,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.280,cupertino_usd_03-08-2016_9,03-08-2016,0,0,0,0,,0
10,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_10,03-08-2016,0,0,0,0,,0
11,cupertino_usd,W,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_11,03-08-2016,0,0,0,0,Welcome to the meeting of the Cupertino Union School District Board of Education.  If you would like to address the Board,0
12,cupertino_usd,d,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_12,03-08-2016,0,0,0,0,"during Public Comments on any agenda item or any item not on the agenda, please fill out a comment card available in the",0
13,cupertino_usd,h,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_13,03-08-2016,0,0,0,0,hallway and give it to the Administrative Assistant.  You will be called on to comment during this time and comments will be,0
14,cupertino_usd,l,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_14,03-08-2016,0,0,0,0,limited to three (3) minutes.  To ensure that all speakers are provided an equal opportunity to address the Board during Public,0
15,cupertino_usd,C,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_15,03-08-2016,0,0,0,0,"Comments, individual speakers may not “yield” their allotted time to address the Board to other speakers.  In addition, the Board",0
16,cupertino_usd,m,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_16,03-08-2016,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for",0
17,cupertino_usd,c,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_17,03-08-2016,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for,0
18,cupertino_usd,d,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_18,03-08-2016,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0
19,cupertino_usd,d,0,0,0,WPQOIR+ArialMT,10.542,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_19,03-08-2016,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0
20,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_20,03-08-2016,0,0,0,0,,0
21,cupertino_usd,I,0,0,0,KKBWDR+Arial-ItalicMT,10.470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.980,cupertino_usd_03-08-2016_21,03-08-2016,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 61200",0
22,cupertino_usd,a,0,0,0,KKBWDR+Arial-ItalicMT,10.470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.860,cupertino_usd_03-08-2016_22,03-08-2016,0,0,0,0,at least two business days before the meeting date.,0
23,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,5.111,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.820,cupertino_usd_03-08-2016_23,03-08-2016,0,0,0,0,,0
24,cupertino_usd,A,0,0,0,EGJCKH+Arial-BoldMT,11.040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.620,cupertino_usd_03-08-2016_24,03-08-2016,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0
25,cupertino_usd, ,0,0,0,UWEKPZ+Times-Roman,20.400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_25,03-08-2016,0,0,0,0,,0
26,cupertino_usd,1,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_26,03-08-2016,0,1,0,0,1.     CALL TO ORDER,1
27,cupertino_usd, ,0,0,0,UWEKPZ+Times-Roman,20.400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_27,03-08-2016,0,0,0,0,,0
28,cupertino_usd,2,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_28,03-08-2016,0,1,0,0,2.     CLOSED SESSION,1
29,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_29,03-08-2016,0,0,0,1,2.1  Public Employee: Discipline/Dismissal/Release,0
30,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_30,03-08-2016,0,0,0,1,2.2  Conference with Labor Negotiators Pursuant to Government Code Section 54957.4,0
31,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_31,03-08-2016,0,0,0,0,Cupertino Education Association (CEA); California School Employees Association,0
32,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_32,03-08-2016,0,0,0,0,"Cupertino Chapter 13 (CSEA); and Local 521, Service Employees International",0
33,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_33,03-08-2016,0,0,0,0,"Union, CTW/CLC (SEIU)",0
34,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_34,03-08-2016,0,0,0,0,,0
35,cupertino_usd,3,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_35,03-08-2016,0,1,0,0,3.     REPORT FROM CLOSED SESSION,1
36,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_36,03-08-2016,0,0,0,0,,0
37,cupertino_usd,4,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_37,03-08-2016,0,1,0,0,4.     FLAG SALUTE/MURDOCK-PORTAL PRESENTING,1
38,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_38,03-08-2016,0,0,0,0,,0
39,cupertino_usd,5,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_39,03-08-2016,0,1,0,0,5.     SUPERINTENDENT’S REPORT,1
40,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_40,03-08-2016,0,0,0,0,,0
41,cupertino_usd,6,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_41,03-08-2016,0,1,0,0,6.     RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH,1
42,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_42,03-08-2016,0,0,0,0,"Sonia Sharma, Secretary II",0
43,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_43,03-08-2016,0,0,0,0,"Doris Blakes, Secretary I",0
44,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.560,cupertino_usd_03-08-2016_44,03-08-2016,0,0,0,0,Eaton Elementary School,0
45,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_45,03-08-2016,0,0,0,0,,0
46,cupertino_usd,7,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_46,03-08-2016,0,1,0,0,7.     PRESENTATION,1
47,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_47,03-08-2016,0,0,0,1,7.1   Recognition of Cupertino Educational Endowment Foundation (CEEF) Award,0
48,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_48,03-08-2016,0,0,0,0,Recipients,0
49,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_49,03-08-2016,0,0,0,1,7.2   Presentation of CEEF Music Contribution – Second Installment,0
50,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_50,03-08-2016,0,0,0,0,,0
51,cupertino_usd,8,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_51,03-08-2016,0,1,0,0,8.     APPROVAL OF MINUTES,1
52,cupertino_usd, ,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_52,03-08-2016,0,0,0,0,"Approval of Minutes of the Regular Board Meetings of February 9, 2016 and",0
53,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_53,03-08-2016,0,0,0,0,"February 23, 2016",0
54,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,14.375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_54,03-08-2016,0,0,0,0,,0
55,cupertino_usd, ,0,0,0,UWEKPZ+Times-Roman,20.400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_55,03-08-2016,0,0,0,0,,0
56,cupertino_usd,B,0,0,0,WPQOIR+ArialMT,13.097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_0,03-08-2016,0,0,0,0,"Board Meeting Agenda  March 8, 2016  Page 2",0
57,cupertino_usd, ,0,0,0,WPQOIR+ArialMT,15.972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_1,03-08-2016,0,0,0,0,,0
58,cupertino_usd,9,0,0,0,EGJCKH+Arial-BoldMT,15.055,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.560,cupertino_usd_03-08-2016_2,03-08-2016,0,1,0,0,9.     COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
