,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,0,0,Arial,10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_0,02-26-2013,0,0,0,0,,0
1,cupertino_usd, ,0,0,Arial,10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_1,02-26-2013,0,0,0,0,,0
2,cupertino_usd,1,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_2,02-26-2013,0,1,0,0,1. CALL TO ORDER / FLAG SALUTE,1
3,cupertino_usd, ,0,0,Arial,10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_3,02-26-2013,0,0,0,0,,0
4,cupertino_usd,2,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_4,02-26-2013,0,1,0,0,2. COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
5,cupertino_usd, ,0,0,Arial,10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_5,02-26-2013,0,0,0,0,,0
6,cupertino_usd,3,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_6,02-26-2013,0,1,0,0,3. PUBLIC COMMENTS,1
7,cupertino_usd,T,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_7,02-26-2013,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The Board president will only call,0
8,cupertino_usd,o,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_8,02-26-2013,0,0,0,0,"on those who have filled out comment cards before the meeting, and each speaker will be allotted three (3) minutes.  The",0
9,cupertino_usd,B,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_9,02-26-2013,0,0,0,0,"Board will not respond or take action on any non-agenda item comments at this time, although the item may be agendized at",0
10,cupertino_usd,a,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_10,02-26-2013,1,0,0,0,a later date (Ed. Code 35145.5).  The comments shall be made from the podium.  In accordance with Government Code,0
11,cupertino_usd,5,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_11,02-26-2013,0,0,0,1,54954.2 – No action or discussion shall be undertaken on any item not appearing on the posted agenda.  The Board shall,0
12,cupertino_usd,l,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_12,02-26-2013,0,0,0,0,limit the total time to 30 minutes.,0
13,cupertino_usd, ,0,0,Arial,7.542,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_13,02-26-2013,0,0,0,0,,0
14,cupertino_usd,C,1,0,"Times,Bold",10.716,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_14,02-26-2013,0,0,0,0,CONSENT ITEMS 4.,1
15,cupertino_usd,C,0,0,Arial,10.356,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_15,02-26-2013,0,0,0,0,Consent items are considered to be routine by the Board of Education and will be enacted,0
16,cupertino_usd,i,0,0,Arial,10.356,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_16,02-26-2013,0,0,0,0,"in one motion.  If discussion of any of the items is required, they may be removed from",0
17,cupertino_usd,C,0,0,Arial,10.356,0,0,1,0,0,0,0,97.0,cupertino_usd_02-26-2013_17,02-26-2013,0,0,0,0,Consent and considered separately.,0
18,cupertino_usd, ,0,0,Arial,10.356,0,1,0,0,0,0,0,72.0,cupertino_usd_02-26-2013_18,02-26-2013,0,0,0,0,,0
19,cupertino_usd,4,0,0,Arial,10.356,1,0,0,1,0,0,0,99.0,cupertino_usd_02-26-2013_19,02-26-2013,0,0,0,1,"4.1 Approval to Purchase NetApp Backup and Recovery Equipment, Software and",0
