,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd,C,1,0,"Arial,Bold",11.256,0,0,0,0,0,0,1,0,195.290,cupertino_usd_06-18-2013_0,06-18-2013,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1
1,cupertino_usd, ,0,0,Arial,11.256,0,0,0,0,0,0,1,1,308.330,cupertino_usd_06-18-2013_1,06-18-2013,0,0,0,0,,0
2,cupertino_usd,B,1,0,"Arial,Bold",13.170,0,0,0,0,0,0,1,0,243.770,cupertino_usd_06-18-2013_2,06-18-2013,0,0,0,0,Board of Education,0
3,cupertino_usd,R,1,0,"Arial,Bold",13.170,0,0,0,0,0,0,1,0,253.850,cupertino_usd_06-18-2013_3,06-18-2013,0,0,0,0,Regular Meeting,0
4,cupertino_usd, ,0,0,Arial,11.256,0,0,0,0,1,0,0,1,76.584,cupertino_usd_06-18-2013_4,06-18-2013,0,0,0,0,,0
5,cupertino_usd,A,1,0,"Arial,Bold",13.170,0,0,0,0,0,0,1,0,277.970,cupertino_usd_06-18-2013_5,06-18-2013,0,0,0,0,AGENDA,1
6,cupertino_usd, ,0,0,Arial,11.256,0,0,0,0,1,0,0,1,76.584,cupertino_usd_06-18-2013_6,06-18-2013,0,0,0,0,,0
7,cupertino_usd, ,0,0,Arial,9.342,0,0,0,0,0,0,1,0,248.450,cupertino_usd_06-18-2013_7,06-18-2013,0,0,0,0,"Cupertino Union School District    Tuesday, June 18, 2013",0
8,cupertino_usd,1,0,0,Arial,10.356,1,0,0,0,0,1,0,0,77.424,cupertino_usd_06-18-2013_8,06-18-2013,0,1,0,0,1309 S. Mary Avenue  6:00 p.m.,0
9,cupertino_usd,S,0,0,Arial,10.356,0,0,0,0,0,1,0,0,77.424,cupertino_usd_06-18-2013_9,06-18-2013,0,0,0,0,"Sunnyvale, CA  94087",0
10,cupertino_usd, ,0,0,Arial,10.356,0,0,0,0,1,0,0,1,76.584,cupertino_usd_06-18-2013_10,06-18-2013,0,0,0,0,,0
11,cupertino_usd,W,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_11,06-18-2013,0,0,0,0,Welcome to the meeting of the Cupertino Union School District Board of Education.  If you would like to address the Board,0
12,cupertino_usd,d,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_12,06-18-2013,0,0,0,0,"during Public Comments on any agenda item or any item not on the agenda, please fill out a comment card available in the",0
13,cupertino_usd,h,0,0,Arial,7.542,1,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_13,06-18-2013,0,0,0,0,hallway and give it to the Administrative Assistant.  You will be called on to comment during this time and comments will be,0
14,cupertino_usd,l,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_14,06-18-2013,0,0,0,0,limited to three (3) minutes.  To ensure that all speakers are provided an equal opportunity to address the Board during Public,0
15,cupertino_usd,C,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_15,06-18-2013,0,0,0,0,"Comments, individual speakers may not “yield” their allotted time to address the Board to other speakers.  In addition, the Board",0
16,cupertino_usd,m,0,0,Arial,7.542,1,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_16,06-18-2013,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for",0
17,cupertino_usd,c,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_17,06-18-2013,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for,0
18,cupertino_usd,d,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_18,06-18-2013,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0
19,cupertino_usd,d,0,0,Arial,7.542,0,0,0,0,0,0,1,0,85.824,cupertino_usd_06-18-2013_19,06-18-2013,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0
20,cupertino_usd, ,0,0,Arial,3.714,0,0,0,0,0,0,1,1,85.824,cupertino_usd_06-18-2013_20,06-18-2013,0,0,0,0,,0
21,cupertino_usd,I,0,1,"Arial,Italic",7.525,0,0,0,0,0,0,1,0,104.420,cupertino_usd_06-18-2013_21,06-18-2013,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200",0
22,cupertino_usd,a,0,1,"Arial,Italic",7.525,0,0,0,0,0,0,1,0,222.770,cupertino_usd_06-18-2013_22,06-18-2013,0,0,0,0,at least two business days before the meeting date.,0
23,cupertino_usd, ,0,0,Arial,3.714,0,0,0,0,0,0,1,1,85.824,cupertino_usd_06-18-2013_23,06-18-2013,0,0,0,0,,0
24,cupertino_usd,A,1,0,"Arial,Bold",7.542,0,0,0,0,0,0,1,0,156.620,cupertino_usd_06-18-2013_24,06-18-2013,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0
25,cupertino_usd, ,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,1,40.560,cupertino_usd_06-18-2013_25,06-18-2013,0,0,0,0,,0
26,cupertino_usd,1,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,0,40.560,cupertino_usd_06-18-2013_26,06-18-2013,0,1,0,0,1.  CALL TO ORDER/FLAG SALUTE,1
27,cupertino_usd, ,1,0,"Arial,Bold",10.356,0,0,0,0,1,0,0,1,76.584,cupertino_usd_06-18-2013_27,06-18-2013,0,0,0,0,,0
28,cupertino_usd,2,1,0,"Arial,Bold",10.356,0,1,0,0,0,0,0,0,40.560,cupertino_usd_06-18-2013_28,06-18-2013,0,1,0,0,2.  CLOSED SESSION,1
29,cupertino_usd,B,0,0,Arial,10.356,0,0,1,0,0,0,0,0,58.560,cupertino_usd_06-18-2013_29,06-18-2013,0,0,0,0,"By law, closed sessions are not open to the public.  Anyone wishing to address the Board of",0
30,cupertino_usd,E,0,0,Arial,10.356,0,0,1,0,0,0,0,0,58.560,cupertino_usd_06-18-2013_30,06-18-2013,0,0,0,0,Education on closed session matters may do so during Agenda Item 4 – Public Comments.,0
31,cupertino_usd, ,0,0,Arial,10.356,0,0,1,0,0,0,0,1,58.560,cupertino_usd_06-18-2013_31,06-18-2013,0,0,0,0,,0
32,cupertino_usd,2,0,0,Arial,10.356,1,0,1,0,0,0,0,0,58.560,cupertino_usd_06-18-2013_32,06-18-2013,0,0,0,1,2.1  Approval of Request to Readmit Student A1213,0
33,cupertino_usd,2,0,0,Arial,10.356,1,0,1,0,0,0,0,0,58.560,cupertino_usd_06-18-2013_33,06-18-2013,0,0,0,1,2.2  Approval of Request to Readmit Student B1213,0
34,cupertino_usd,2,0,0,Arial,10.356,0,0,1,0,0,0,0,0,58.560,cupertino_usd_06-18-2013_34,06-18-2013,0,0,0,1,2.3  Conference with Labor Negotiator,0
35,cupertino_usd, ,0,0,Arial,10.356,0,0,1,0,0,0,0,7,58.560,cupertino_usd_06-18-2013_35,06-18-2013,0,0,0,0,District Representative Nancy Johnson,0
36,cupertino_usd, ,0,0,Arial,10.356,0,0,1,0,0,0,0,7,58.560,cupertino_usd_06-18-2013_36,06-18-2013,0,0,0,0,"Employee Associations:  Cupertino Education Association (CEA), California School",0
