,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd,C,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,0,195.300,cupertino_usd_01-21-2016_0,01-21-2016,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1
1,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,1,308.310,cupertino_usd_01-21-2016_1,01-21-2016,0,0,0,0,,0
2,cupertino_usd,B,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,243.755,cupertino_usd_01-21-2016_2,01-21-2016,0,0,0,0,Board of Education,0
3,cupertino_usd,B,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,256.952,cupertino_usd_01-21-2016_3,01-21-2016,0,0,0,0,Board Advance,0
4,cupertino_usd,A,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,277.969,cupertino_usd_01-21-2016_4,01-21-2016,0,0,0,0,AGENDA,1
5,cupertino_usd, ,0,0,Arial,15.972,0,0,0,1,0,0,0,1,76.560,cupertino_usd_01-21-2016_5,01-21-2016,0,0,0,0,,0
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,5,77.280,cupertino_usd_01-21-2016_6,01-21-2016,0,0,0,0,,0
7,cupertino_usd,C,0,0,Arial,14.375,0,0,0,0,1,0,0,0,77.280,cupertino_usd_01-21-2016_7,01-21-2016,0,0,0,0,"Cupertino Union School District  January 21, 2016",0
8,cupertino_usd,1,0,0,Times-Roman,20.400,0,0,0,0,1,0,0,0,77.280,cupertino_usd_01-21-2016_8,01-21-2016,0,1,0,0,1309 S. Mary Avenue,0
9,cupertino_usd,9,0,0,Arial,14.375,1,0,0,0,0,0,1,0,508.816,cupertino_usd_01-21-2016_9,01-21-2016,0,0,0,0,9:00 a.m.,0
10,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,0,407.280,cupertino_usd_01-21-2016_10,01-21-2016,0,0,0,0,"Sunnyvale, CA 94087",0
11,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,1,77.280,cupertino_usd_01-21-2016_11,01-21-2016,0,0,0,0,,0
12,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.560,cupertino_usd_01-21-2016_12,01-21-2016,0,0,0,0,,0
13,cupertino_usd,W,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_13,01-21-2016,0,0,0,0,Welcome to the meeting of the Cupertino Union School District Board of Education.  If you would like to address the Board during Public Comments,0
14,cupertino_usd,o,0,0,Arial,10.542,1,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_14,01-21-2016,0,0,0,0,"on any agenda item or any item not on the agenda, please fill out a comment card available in the hallway and give it to the Administrative",0
15,cupertino_usd,A,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_15,01-21-2016,0,0,0,0,Assistant.  You will be called on to comment during this time and comments will be limited to three (3) minutes.  To ensure that all speakers are,0
16,cupertino_usd,p,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_16,01-21-2016,0,0,0,0,"provided an equal opportunity to address the Board during Public Comments, individual speakers may not “yield” their allotted time to address the",0
17,cupertino_usd,B,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_17,01-21-2016,0,0,0,0,"Board to other speakers.  In addition, the Board may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total",0
18,cupertino_usd,a,0,0,Arial,10.542,1,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_18,01-21-2016,0,0,0,0,amount of time allocated for comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their,0
19,cupertino_usd,r,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_19,01-21-2016,0,0,0,0,responses for discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0
20,cupertino_usd,d,0,0,Arial,10.542,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_20,01-21-2016,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0
21,cupertino_usd,I,0,1,Arial-Italic,10.470,0,0,1,0,0,0,0,0,55.957,cupertino_usd_01-21-2016_21,01-21-2016,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 61200 at least two business",0
22,cupertino_usd, ,0,0,Arial,5.111,0,1,0,0,0,0,0,5,50.400,cupertino_usd_01-21-2016_22,01-21-2016,0,0,0,0,,0
23,cupertino_usd,d,0,1,Arial-Italic,10.470,0,1,0,0,0,0,0,0,50.400,cupertino_usd_01-21-2016_23,01-21-2016,0,0,0,0,days before the meeting date.,0
24,cupertino_usd, ,0,0,Arial,5.111,0,0,0,0,0,0,1,1,156.259,cupertino_usd_01-21-2016_24,01-21-2016,0,0,0,0,,0
25,cupertino_usd,A,1,0,Arial-Bold,11.040,0,0,0,0,0,0,1,0,154.339,cupertino_usd_01-21-2016_25,01-21-2016,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0
26,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.560,cupertino_usd_01-21-2016_26,01-21-2016,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE,1
27,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,1,94.560,cupertino_usd_01-21-2016_27,01-21-2016,0,0,0,0,,0
28,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.560,cupertino_usd_01-21-2016_28,01-21-2016,0,1,0,0,2.     COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
