,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,95.0,cupertino_usd_01-12-2016_0,01-12-2016,0,0,0,0,,0
1,cupertino_usd, ,0,0,Times-Roman,20.400,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_1,01-12-2016,0,0,0,0,,0
2,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_2,01-12-2016,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE/MCAULIFFE PRESENTING,1
3,cupertino_usd, ,0,0,Times-Roman,20.400,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_3,01-12-2016,0,0,0,0,,0
4,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_4,01-12-2016,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1
5,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,95.0,cupertino_usd_01-12-2016_5,01-12-2016,0,0,0,0,,0
6,cupertino_usd,3,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_6,01-12-2016,0,1,0,0,3. RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH,1
7,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_01-12-2016_7,01-12-2016,0,0,0,0,"Janice Waits, Staff Secretary",0
8,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_01-12-2016_8,01-12-2016,0,0,0,0,Instruction Department,0
9,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,95.0,cupertino_usd_01-12-2016_9,01-12-2016,0,0,0,0,,0
10,cupertino_usd,4,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-12-2016_10,01-12-2016,0,1,0,0,4.    APPROVAL OF MINUTES,1
