,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_0,02-12-2013,0,0,0,0,,0
1,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_1,02-12-2013,0,0,0,0,,0
2,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_2,02-12-2013,0,0,0,0,,0
3,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_3,02-12-2013,0,0,0,0,,0
4,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_4,02-12-2013,0,0,0,0,,0
5,cupertino_usd,C,1,0,Arial-Bold,25.092,0,0,0,0,0,0,1,136.0,cupertino_usd_02-12-2013_5,02-12-2013,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1
6,cupertino_usd,B,1,0,Arial-Bold,25.092,0,0,0,0,0,0,1,160.0,cupertino_usd_02-12-2013_6,02-12-2013,0,0,0,0,BOARD OF EDUCATION AGENDA,1
7,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_02-12-2013_7,02-12-2013,0,0,0,0,,0
8,cupertino_usd,T,0,0,Arial,15.972,0,0,0,0,0,0,1,231.0,cupertino_usd_02-12-2013_8,02-12-2013,0,0,0,0,"Tuesday, February 12, 2013",0
9,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_9,02-12-2013,0,0,0,0,,0
10,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_02-12-2013_10,02-12-2013,0,0,0,0,,0
11,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_02-12-2013_11,02-12-2013,0,0,0,0,,0
12,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_02-12-2013_12,02-12-2013,0,0,0,0,,0
13,cupertino_usd,T,0,0,Arial,13.097,0,0,0,0,0,0,1,98.0,cupertino_usd_02-12-2013_13,02-12-2013,0,0,0,0,The mission of the Cupertino Union School District is to provide a child-centered environment,0
14,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,98.0,cupertino_usd_02-12-2013_14,02-12-2013,0,0,0,0,"that cultivates character, fosters academic excellence, and embraces diversity. District",0
15,cupertino_usd,f,0,0,Arial,13.097,1,0,0,0,0,0,1,98.0,cupertino_usd_02-12-2013_15,02-12-2013,0,0,0,0,"families, community, and staff join as partners to develop creative, exemplary learners with",0
