,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_0,02-23-2016,0,0,0,0,,0
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_1,02-23-2016,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE,1
2,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_2,02-23-2016,0,0,0,0,,0
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_3,02-23-2016,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1
4,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_02-23-2016_4,02-23-2016,0,0,0,0,,0
5,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_5,02-23-2016,0,1,0,0,3.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
6,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_6,02-23-2016,0,0,0,0,,0
7,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_7,02-23-2016,0,1,0,0,4.      PUBLIC COMMENTS,1
8,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_8,02-23-2016,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0
9,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_9,02-23-2016,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0
10,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_10,02-23-2016,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0
11,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_11,02-23-2016,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0
12,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_12,02-23-2016,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_13,02-23-2016,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_14,02-23-2016,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_15,02-23-2016,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_16,02-23-2016,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0
17,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_17,02-23-2016,0,0,0,0,,0
18,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_18,02-23-2016,0,1,0,0,5.     CONSENT,1
19,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_19,02-23-2016,0,0,0,1,5.1   Approval of 2015-2016 Winter Data Collection-Consolidated Application Reporting,0
20,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_20,02-23-2016,0,0,0,0,System,0
21,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_21,02-23-2016,0,0,0,1,5.2   Approval of Amendment #7 to HMC Architects for the McAuliffe Elementary School,0
22,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_22,02-23-2016,0,0,0,0,Modernization Project,0
23,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_23,02-23-2016,0,0,0,1,5.3   Approval of Contract with Corovan for Move Services at Stevens Creek Elementary,0
24,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_24,02-23-2016,0,0,0,0,School,0
25,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_02-23-2016_25,02-23-2016,0,0,0,0,,0
26,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_26,02-23-2016,0,1,0,0,6.      DISCUSSION/INFORMATION ITEM,1
27,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_27,02-23-2016,0,0,0,1,6.1  First Reading of Board Policies – Additions/Revisions,0
28,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_02-23-2016_28,02-23-2016,0,0,0,1,6.2  Budget Update,0
29,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_29,02-23-2016,0,0,0,0,,0
30,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_30,02-23-2016,0,0,0,0,,0
31,cupertino_usd,B,0,0,Arial,13.097,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_0,02-23-2016,0,0,0,0,"Board Meeting Agenda February 23, 2016 Page 2",0
32,cupertino_usd, ,0,0,Arial,15.972,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_1,02-23-2016,0,0,0,0,,0
33,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_2,02-23-2016,0,1,0,0,7.    ACTION ITEM,1
34,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_3,02-23-2016,0,0,0,1,7.1   California School Boards Association (CSBA) Delegate Assembly Election for,0
35,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_4,02-23-2016,0,0,0,0,Region 20,0
36,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_5,02-23-2016,0,0,0,0,,0
37,cupertino_usd,8,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_6,02-23-2016,0,1,0,0,8.     CLOSED SESSION,1
38,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_7,02-23-2016,0,0,0,1,8.1   Conference with Labor Negotiators Pursuant to Government Code Section 54957.4,0
39,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_8,02-23-2016,0,0,0,0,Cupertino Education Association (CEA); California School Employees Association,0
40,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_9,02-23-2016,0,0,0,0,"Cupertino Chapter 13 (CSEA); and Local 521, Service Employees International",0
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_10,02-23-2016,0,0,0,0,"Union, CTW/CLC (SEIU)",0
42,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,1,0,0,101.0,cupertino_usd_02-23-2016_11,02-23-2016,0,0,0,1,8.2   Confidential Student 2-23-16A Matter Pursuant to California Education Code,0
43,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-23-2016_12,02-23-2016,0,0,0,0,Section 35146,0
44,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_13,02-23-2016,0,0,0,0,,0
45,cupertino_usd,9,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_14,02-23-2016,0,1,0,0,9.     REPORT FROM CLOSED SESSION,1
46,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_15,02-23-2016,0,0,0,0,,0
47,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-23-2016_16,02-23-2016,0,1,0,0,10.   BOARD ACTIVITY,1
