,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,77.0,cupertino_usd_01-27-2015_0,01-27-2015,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE,1
1,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_01-27-2015_1,01-27-2015,0,0,0,0,,0
2,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,77.0,cupertino_usd_01-27-2015_2,01-27-2015,0,1,0,0,2.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
3,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,95.0,cupertino_usd_01-27-2015_3,01-27-2015,0,0,0,0,,0
4,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,77.0,cupertino_usd_01-27-2015_4,01-27-2015,0,1,0,0,3.    PUBLIC COMMENTS,1
5,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_5,01-27-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0
6,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_6,01-27-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0
7,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_7,01-27-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0
8,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_8,01-27-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0
9,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_9,01-27-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0
10,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_01-27-2015_10,01-27-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0
