,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_0,04-05-2016,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE/MONTCLAIRE PRESENTING,1
1,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_1,04-05-2016,0,0,0,0,,0
2,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_2,04-05-2016,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1
3,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,95.0,cupertino_usd_04-05-2016_3,04-05-2016,0,0,0,0,,0
4,cupertino_usd,3,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_4,04-05-2016,0,1,0,0,3.    RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH – APRIL 2016,1
5,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_5,04-05-2016,0,0,0,0,Dana Ino. Secretary,0
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_6,04-05-2016,0,0,0,0,Murdock-Portal Elementary School!,0
7,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_7,04-05-2016,0,0,0,0,,0
8,cupertino_usd,4,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_8,04-05-2016,0,1,0,0,4.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
9,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_9,04-05-2016,0,0,0,0,,0
10,cupertino_usd,5,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_10,04-05-2016,0,1,0,0,5.      PUBLIC COMMENTS,1
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_11,04-05-2016,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0
12,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_12,04-05-2016,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_13,04-05-2016,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_14,04-05-2016,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_15,04-05-2016,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_16,04-05-2016,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0
17,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_17,04-05-2016,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0
18,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_18,04-05-2016,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0
19,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,1,0,0,104.0,cupertino_usd_04-05-2016_19,04-05-2016,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0
20,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_20,04-05-2016,0,0,0,0,,0
21,cupertino_usd,6,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_04-05-2016_21,04-05-2016,0,1,0,0,6.     APPROVAL OF MINUTES,1
22,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,101.0,cupertino_usd_04-05-2016_22,04-05-2016,0,0,0,0,"Approval of minutes of the Regular Board Meeting of March 8, 2016 and March 22, 2016",0
23,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,95.0,cupertino_usd_04-05-2016_23,04-05-2016,0,0,0,0,,0
