,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,41.0,cupertino_usd_09-09-2014_0,09-09-2014,0,0,0,0,,0
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_1,09-09-2014,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE,1
2,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_2,09-09-2014,0,0,0,0,,0
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_3,09-09-2014,0,1,0,0,2.     RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH,1
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_4,09-09-2014,0,0,0,0,Classified Employee of the Month – September 2014,0
5,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_5,09-09-2014,0,0,0,0,"Pam Durham, School Site Instruction Technology Specialist",0
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_6,09-09-2014,0,0,0,0,Murdock-Portal Elementary School,0
7,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_7,09-09-2014,0,0,0,0,,0
8,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_8,09-09-2014,0,1,0,0,3.     PRESENTATION – RECOGNITION OF NEWLY TENURED TEACHERS FOR THE,1
9,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_9,09-09-2014,0,0,0,0,2014-2015 SCHOOL YEAR,1
10,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_10,09-09-2014,0,0,0,0,,0
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_11,09-09-2014,0,0,0,0,RECESS – Reception in Honor of CUSD Newly Tenured Teachers,0
12,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_12,09-09-2014,0,0,0,0,,0
13,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_13,09-09-2014,0,1,0,0,4.     PUBLIC HEARING,1
14,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_14,09-09-2014,0,0,0,0,The Board of Education will hold a Public Hearing regarding the Adoption of Resolution,0
15,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_15,09-09-2014,0,0,0,0,No. 14-15-08 – Reaffirm Annual District Compliance with the Children’s Internet,0
16,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_16,09-09-2014,0,0,0,0,Protection Act (CIPA),0
17,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_17,09-09-2014,0,0,0,0,,0
18,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_18,09-09-2014,0,0,0,0,Public Hearing was opened at:   _____________________,0
19,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,59.0,cupertino_usd_09-09-2014_19,09-09-2014,0,0,0,0,,0
20,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_20,09-09-2014,0,0,0,0,Public Hearing was closed at:     _____________________,0
21,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_21,09-09-2014,0,0,0,0,,0
22,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_22,09-09-2014,0,1,0,0,5.     APPROVAL OF MINUTES,1
23,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_23,09-09-2014,0,0,0,0,"Approval of minutes of the Regular Meeting of August 5, 2014 and August 19, 2014",0
24,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_24,09-09-2014,0,0,0,0,,0
25,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_25,09-09-2014,0,1,0,0,6. COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
26,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_26,09-09-2014,0,0,0,0,,0
27,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,95.0,cupertino_usd_09-09-2014_27,09-09-2014,0,0,0,0,,0
28,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_28,09-09-2014,0,0,0,0,,0
29,cupertino_usd,B,0,0,Arial,13.097,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_0,09-09-2014,0,0,0,0,"Board Meeting Agenda September 9, 2014 Page 2",0
30,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_1,09-09-2014,0,0,0,0,,0
31,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,77.0,cupertino_usd_09-09-2014_2,09-09-2014,0,1,0,0,7.     PUBLIC COMMENTS,1
32,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,107.0,cupertino_usd_09-09-2014_3,09-09-2014,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0
