,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_0,01-22-2013,0,0,0,0,,0
1,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_1,01-22-2013,0,0,0,0,,0
2,cupertino_usd, ,0,0,Arial,25.236,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_2,01-22-2013,0,0,0,0,,0
3,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_3,01-22-2013,0,0,0,0,,0
4,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_4,01-22-2013,0,0,0,0,,0
5,cupertino_usd,C,1,0,Arial-Bold,25.092,0,0,0,0,0,0,1,136.0,cupertino_usd_01-22-2013_5,01-22-2013,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1
6,cupertino_usd,B,1,0,Arial-Bold,25.092,0,0,0,0,0,0,1,160.0,cupertino_usd_01-22-2013_6,01-22-2013,0,0,0,0,BOARD OF EDUCATION AGENDA,1
7,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_7,01-22-2013,0,0,0,0,,0
8,cupertino_usd,T,0,0,Arial,15.972,0,0,0,0,0,0,1,233.0,cupertino_usd_01-22-2013_8,01-22-2013,0,0,0,0,"Tuesday, January 22, 2013",0
9,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_9,01-22-2013,0,0,0,0,,0
10,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_10,01-22-2013,0,0,0,0,,0
11,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_11,01-22-2013,0,0,0,0,,0
12,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_12,01-22-2013,0,0,0,0,,0
13,cupertino_usd,T,0,0,Arial,13.097,0,0,0,0,0,1,0,98.0,cupertino_usd_01-22-2013_13,01-22-2013,0,0,0,0,The mission of the Cupertino Union School District is to provide a child-centered environment,0
14,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,1,0,98.0,cupertino_usd_01-22-2013_14,01-22-2013,0,0,0,0,"that cultivates character, fosters academic excellence, and embraces diversity. District",0
15,cupertino_usd,f,0,0,Arial,13.097,1,0,0,0,0,1,0,98.0,cupertino_usd_01-22-2013_15,01-22-2013,0,0,0,0,"families, community, and staff join as partners to develop creative, exemplary learners with",0
16,cupertino_usd,t,0,0,Arial,13.097,1,0,0,0,0,1,0,98.0,cupertino_usd_01-22-2013_16,01-22-2013,0,0,0,0,the skills and enthusiasm to contribute to a constantly changing global society.,0
17,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_17,01-22-2013,0,0,0,0,,0
18,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_18,01-22-2013,0,0,0,0,,0
19,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_19,01-22-2013,0,0,0,0,,0
20,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_20,01-22-2013,0,0,0,0,,0
21,cupertino_usd,B,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,251.0,cupertino_usd_01-22-2013_21,01-22-2013,0,0,0,0,Board of Education,0
22,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,72.0,cupertino_usd_01-22-2013_22,01-22-2013,0,0,0,0,,0
23,cupertino_usd,A,0,0,Arial,15.972,0,0,0,0,0,0,1,271.0,cupertino_usd_01-22-2013_23,01-22-2013,0,0,0,0,Anjali Kausar,0
24,cupertino_usd,B,0,0,Arial,15.972,0,0,0,0,0,0,1,282.0,cupertino_usd_01-22-2013_24,01-22-2013,0,0,0,0,Ben Liao,0
25,cupertino_usd,J,0,0,Arial,15.972,0,0,0,0,0,0,1,261.0,cupertino_usd_01-22-2013_25,01-22-2013,0,0,0,0,Josephine Lucey,0
26,cupertino_usd,G,0,0,Arial,15.972,0,0,0,0,0,0,1,272.0,cupertino_usd_01-22-2013_26,01-22-2013,0,0,0,0,Gary McCue,0
27,cupertino_usd,P,0,0,Arial,15.972,0,0,0,0,0,0,1,272.0,cupertino_usd_01-22-2013_27,01-22-2013,0,0,0,0,Phyllis Vogel,0
28,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_28,01-22-2013,0,0,0,0,,0
29,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_29,01-22-2013,0,0,0,0,,0
30,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_30,01-22-2013,0,0,0,0,,0
31,cupertino_usd,S,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,262.0,cupertino_usd_01-22-2013_31,01-22-2013,0,0,0,0,Superintendent,0
32,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_32,01-22-2013,0,0,0,0,,0
33,cupertino_usd,W,0,0,Arial,15.972,0,0,0,0,0,0,1,255.0,cupertino_usd_01-22-2013_33,01-22-2013,0,0,0,0,Wendy Gudalewicz,0
34,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_34,01-22-2013,0,0,0,0,,0
35,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_35,01-22-2013,0,0,0,0,,0
36,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_36,01-22-2013,0,0,0,0,,0
37,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_37,01-22-2013,0,0,0,0,,0
38,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_38,01-22-2013,0,0,0,0,,0
39,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_39,01-22-2013,0,0,0,0,,0
40,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_40,01-22-2013,0,0,0,0,,0
41,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_41,01-22-2013,0,0,0,0,,0
42,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_42,01-22-2013,0,0,0,0,,0
43,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_43,01-22-2013,0,0,0,0,,0
44,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,306.0,cupertino_usd_01-22-2013_44,01-22-2013,0,0,0,0,,0
