,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,95.0,cupertino_usd_05-05-2015_0,05-05-2015,0,0,0,0,,0
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_1,05-05-2015,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE/STOCKLMEIR ELEMENTARY SCHOOL,1
2,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,95.0,cupertino_usd_05-05-2015_2,05-05-2015,0,0,0,0,,0
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_3,05-05-2015,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_4,05-05-2015,0,0,0,0,,0
5,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_5,05-05-2015,0,1,0,0,3.    APPROVAL OF MINUTES,1
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_6,05-05-2015,0,0,0,0,"Approval of Minutes of the Regular Meeting on April 21, 2015 and the Special Meeting on",0
7,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_7,05-05-2015,0,0,0,0,"April 24, 2015",0
8,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_05-05-2015_8,05-05-2015,0,0,0,0,,0
9,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_9,05-05-2015,0,1,0,0,4.      COMMUNICATION – EMPLOYEE ORGANIZATIONS,1
10,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_10,05-05-2015,0,0,0,0,,0
11,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_11,05-05-2015,0,1,0,0,5.      PUBLIC COMMENTS,1
12,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_12,05-05-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_13,05-05-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_14,05-05-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_15,05-05-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_16,05-05-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0
17,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_17,05-05-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0
18,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_18,05-05-2015,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0
19,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_19,05-05-2015,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0
20,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_20,05-05-2015,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0
21,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_21,05-05-2015,0,0,0,0,,0
22,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_22,05-05-2015,0,1,0,0,6.      RECOGNITION,1
23,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_23,05-05-2015,0,0,0,1,6.1      Classified Employee of the Month – May 2015,0
24,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-05-2015_24,05-05-2015,0,0,0,0,"Mike Oxford, Bus Driver, Transportation",0
25,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_25,05-05-2015,0,0,0,0,,0
26,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_26,05-05-2015,0,1,0,0,7.     PRESENTATION,1
27,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_27,05-05-2015,0,0,0,1,7.1     Certificates of Recognition for the 2015-2016 School Site Teachers of the Year and,0
28,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_28,05-05-2015,0,0,0,0,Announcement of District Teacher of the Year,0
29,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_29,05-05-2015,0,0,0,0,,0
30,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_30,05-05-2015,0,0,0,0,,0
31,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_31,05-05-2015,0,0,0,0,,0
32,cupertino_usd,B,0,0,Arial,13.097,1,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_0,05-05-2015,0,0,0,0,"Board Meeting Agenda May 5, 2015 Page 2",0
33,cupertino_usd, ,0,0,Arial,15.972,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_1,05-05-2015,0,0,0,0,,0
34,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_2,05-05-2015,0,0,0,0,Recess:  The Regular Meeting will recess to a reception in honor of Cupertino,0
35,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,177.0,cupertino_usd_05-05-2015_3,05-05-2015,0,0,0,0,Union School District’s Teacher of the year and reconvene following the,0
36,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,177.0,cupertino_usd_05-05-2015_4,05-05-2015,0,0,0,0,Reception.  The announcement of Teacher of the Year will occur after the,0
37,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,177.0,cupertino_usd_05-05-2015_5,05-05-2015,0,0,0,0,Reception.,0
38,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_6,05-05-2015,0,0,0,0,,0
39,cupertino_usd,8,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_7,05-05-2015,0,1,0,0,8.     CONSENT,1
40,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_8,05-05-2015,0,0,0,1,8.1  Contracts for Board Ratification,0
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_9,05-05-2015,0,0,0,1,8.2     Ratification of Personnel Report for April 2015,0
42,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_10,05-05-2015,0,0,0,1,8.3     Ratification of Warrant List for April 2015,0
43,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_11,05-05-2015,0,0,0,1,"8.4     Approval of Lease Agreements with Sierra School, Happy Days, Tican",0
44,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_12,05-05-2015,0,0,0,0,"Institute, Harmony Dance Center, Waha Montessori, and French American School",0
45,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_13,05-05-2015,0,0,0,0,of Silicon Valley and John F. Kennedy University,0
46,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_14,05-05-2015,0,0,0,1,8.5     Approval of Contract Award to Anza Engineering Corp. for the Construction of,0
47,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_15,05-05-2015,0,0,0,0,Interim Student Housing Portables at Garden Gate Elementary School,0
48,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_16,05-05-2015,0,0,0,1,8.6    Approval of Contract Agreements with NatureBridge Program at Yosemite for Five,0
49,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_17,05-05-2015,0,0,0,0,Middle Schools for the 2015-2016 School Year,0
50,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_18,05-05-2015,0,0,0,1,"8.7    Approval of the Purchase of Mitel VOIP Phone System, Installation and One-Year",0
51,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_19,05-05-2015,0,0,0,0,"Maintenance from Sabel Computer, Inc. dba KIS",0
52,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_20,05-05-2015,0,0,0,1,8.8    Approval of Resolution No. 14-15-29 Declaring the Cupertino Union School,0
53,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_21,05-05-2015,0,0,0,0,District’s Membership in the National Joint Powers Alliance (NJPA) Program and,0
54,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_22,05-05-2015,0,0,0,0,Authorization to Enter into Contract,0
55,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_23,05-05-2015,0,0,0,1,8.9    Adoption ofResolution No. 14-15-27 – Recognition of Classified School Employee,0
56,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_24,05-05-2015,0,0,0,0,"Week, May 17-23, 2015",0
57,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_25,05-05-2015,0,0,0,1,"8.10  Adoption of Resolution No. 14-15-28 – Recognition of Day of the Teacher,",0
58,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_05-05-2015_26,05-05-2015,0,0,0,0,"May 13, 2015",0
59,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_27,05-05-2015,0,0,0,0,,0
60,cupertino_usd,9,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_28,05-05-2015,0,1,0,0,9.     ACTION,1
61,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_29,05-05-2015,0,0,0,1,9.1     Second Reading and Adoption of Board Policies – Additions/Revisions,0
62,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_30,05-05-2015,0,0,0,1,9.2     Adoption of Resolution No. 14-15-21 — Delegation of Authority to Approve the,0
63,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_31,05-05-2015,0,0,0,0,Contract for the Construction and Installation of Eight Modulars,0
64,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_32,05-05-2015,0,0,0,1,9.3     Adoption of Resolution No. 14-15-22 — Delegation of Authority to Approve the,0
65,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_33,05-05-2015,0,0,0,0,Contract for the Construction and Installation of 20 Modulars,0
66,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_34,05-05-2015,0,0,0,1,9.4     Adoption of Resolution No. 14-15-24 — Delegation of Authority to Approve the,0
67,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_35,05-05-2015,0,0,0,0,Construction Contract for the Roofing Work at Cupertino Middle School,0
68,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_36,05-05-2015,0,0,0,1,9.5     Adoption of Resolution No. 14-15-25 — Delegation of Authority to Approve a,0
69,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_37,05-05-2015,0,0,0,0,Contract for Refinishing and Replacement of Casework at Sedgwick Elementary,0
70,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_38,05-05-2015,0,0,0,0,School,0
71,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,101.0,cupertino_usd_05-05-2015_39,05-05-2015,0,0,0,1,9.6      Adoption of Resolution No. 14-15-26 — The Cupertino Union School District,0
72,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_40,05-05-2015,0,0,0,0,Opposes the Proposed Transfer of Territory from Moreland School District and,0
73,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_41,05-05-2015,0,0,0,0,Campbell Union High School District to Cupertino Union School District and,0
74,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_42,05-05-2015,0,0,0,0,Fremont Union High School District,0
75,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_43,05-05-2015,0,0,0,1,9.7     Adoption of Resolution No. 14-15-23 — Delegation of Authority to Approve the,0
76,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_44,05-05-2015,0,0,0,0,Construction Contract for Field Restoration at West Valley Elementary School,0
77,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_45,05-05-2015,0,0,0,0,,0
78,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_46,05-05-2015,0,1,0,0,10.    DISCUSSION/INFORMATION ITEM,1
79,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_47,05-05-2015,0,0,0,1,10.1   Cupertino Union School District 2015-16 Local Control Accountability Plan,0
80,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_48,05-05-2015,0,0,0,0,,0
81,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_49,05-05-2015,0,1,0,0,11.    CLOSED SESSION,1
82,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_50,05-05-2015,0,0,0,1,11.1   Public Employee Discipline/Dismissal/Release,0
83,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_51,05-05-2015,0,0,0,0,,0
84,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_52,05-05-2015,0,0,0,0,,0
85,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_53,05-05-2015,0,0,0,0,,0
86,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_54,05-05-2015,0,0,0,0,,0
87,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_55,05-05-2015,0,0,0,0,,0
88,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,0,0,0,0,1,540.0,cupertino_usd_05-05-2015_56,05-05-2015,0,0,0,0,,0
89,cupertino_usd,B,0,0,Arial,13.097,1,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_0,05-05-2015,0,0,0,0,"Board Meeting Agenda May 5, 2015 Page 3",0
90,cupertino_usd, ,0,0,Arial,15.972,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_1,05-05-2015,0,0,0,0,,0
91,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_2,05-05-2015,0,0,0,1,11.2   Conference with Labor Negotiators Pursuant to Government Code Section,0
92,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_3,05-05-2015,0,0,0,0,54957.6,0
93,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_4,05-05-2015,0,0,0,0,District Representative:  Nancy Johnson,0
94,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_5,05-05-2015,0,0,0,0,"Employee Associations:  Cupertino Education Association (CEA), California School",0
95,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_6,05-05-2015,0,0,0,0,"Employees Association, Cupertino Chapter 13 (CSEA), Local 521, Service",0
96,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_7,05-05-2015,0,0,0,0,"Employees International Union, CTW/CLC (SEIU)",0
97,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_8,05-05-2015,0,0,0,1,11.3   Conference with Associate Superintendent Nancy Johnson – Pending,0
98,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_9,05-05-2015,0,0,0,0,"Litigation, Pursuant to Government Code Section 54956.9(b):  Employee #0333",0
99,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,104.0,cupertino_usd_05-05-2015_10,05-05-2015,0,0,0,1,"11.4   Conference with Associate Superintendent Nancy Johnson – Pending Litigation,",0
100,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_05-05-2015_11,05-05-2015,0,0,0,0,Pursuant to Government Code Section 54956.9(b):  Employee #3031,0
101,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_12,05-05-2015,0,0,0,0,,0
102,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_13,05-05-2015,0,1,0,0,12.    REPORT FROM CLOSED SESSION,1
103,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_14,05-05-2015,0,0,0,0,,0
104,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_15,05-05-2015,0,1,0,0,13.    BOARD ACTIVITY,1
105,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_16,05-05-2015,0,0,0,0,,0
106,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_17,05-05-2015,0,1,0,0,14.    ADJOURNMENT,1
107,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_18,05-05-2015,0,0,0,0,,0
108,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_19,05-05-2015,0,0,0,0,,0
109,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,0,1,0,0,0,80.0,cupertino_usd_05-05-2015_20,05-05-2015,0,0,0,0,,0
110,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_21,05-05-2015,0,0,0,0,,0
111,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,1,0,0,0,0,77.0,cupertino_usd_05-05-2015_22,05-05-2015,0,0,0,0,,0
112,cupertino_usd, ,0,0,Times-Roman,20.400,0,0,0,0,0,0,1,540.0,cupertino_usd_05-05-2015_23,05-05-2015,0,0,0,0,,0
