Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_12-09-2014_0,12-09-2014,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE/DILWORTH ELEMENTARY SCHOOL,1,section_heading
1,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_1,12-09-2014,0,0,0,0,PRESENTING,1,section_heading
2,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_12-09-2014_2,12-09-2014,0,0,0,0,,0,other_text
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_12-09-2014_3,12-09-2014,0,1,0,0,2.    ORGANIZATIONAL MEETING,1,section_heading
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_4,12-09-2014,0,0,0,1,2.1   Swearing in of New Board Members,0,item_heading
5,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_12-09-2014_5,12-09-2014,0,0,0,0,,0,other_text
6,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_6,12-09-2014,0,0,0,0,RECESS,1,section_heading
7,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_12-09-2014_7,12-09-2014,0,0,0,0,,0,other_text
8,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_8,12-09-2014,0,0,0,1,2.2   Nomination and Election of New Officers,0,item_heading
9,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_12-09-2014_9,12-09-2014,0,0,0,0,,0,other_text
10,cupertino_usd,3,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_12-09-2014_10,12-09-2014,0,1,0,0,3.    RECOGNITION - CLASSIFIED EMPLOYEE OF THE MONTH,1,section_heading
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_11,12-09-2014,0,0,0,0,"Patti Greenly, School Secretary",0,other_text
12,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,104.0,cupertino_usd_12-09-2014_12,12-09-2014,0,0,0,0,Kennedy Middle School,0,item_text
13,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,77.0,cupertino_usd_12-09-2014_13,12-09-2014,0,0,0,0,,0,other_text
14,cupertino_usd,4,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_12-09-2014_14,12-09-2014,0,1,0,0,4.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
15,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_12-09-2014_15,12-09-2014,0,0,0,0,,0,other_text
