Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_05-26-2015_0,05-26-2015,0,0,0,0,,0,other_text
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_1,05-26-2015,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE,1,section_heading
2,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_2,05-26-2015,0,0,0,0,,0,other_text
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_3,05-26-2015,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1,section_heading
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_4,05-26-2015,0,0,0,0,,0,other_text
5,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_5,05-26-2015,0,1,0,0,3. COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
6,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_6,05-26-2015,0,0,0,0,,0,other_text
7,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_7,05-26-2015,0,1,0,0,4.      PUBLIC COMMENTS,1,section_heading
8,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_8,05-26-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,item_heading
9,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_9,05-26-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,item_text
10,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_10,05-26-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,item_text
11,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_11,05-26-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,item_text
12,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_12,05-26-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,item_text
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_13,05-26-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,item_text
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_14,05-26-2015,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0,item_text
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_15,05-26-2015,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0,item_text
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_16,05-26-2015,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0,item_text
17,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_17,05-26-2015,0,0,0,0,,0,other_text
18,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_18,05-26-2015,0,1,0,0,5.     PUBLIC HEARING,1,section_heading
19,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_19,05-26-2015,0,0,0,0,The Board of Education will hold a public hearing regarding a resolution on the Local,0,item_heading
20,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_20,05-26-2015,0,0,0,0,Control Accountability Plan (LCAP) for Fiscal Year 2015-2016 and a public hearing for the,0,item_heading
21,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_21,05-26-2015,0,0,0,0,Adoption Budget for Fiscal Year 2014- 2015.  Any citizen may appear before the Board to,0,item_heading
22,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_22,05-26-2015,0,0,0,0,provide comment on both of these items.,0,item_heading
23,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_05-26-2015_23,05-26-2015,0,0,0,0,,0,other_text
24,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_24,05-26-2015,0,0,0,1,5.1      Local Control Accountability Plan (LCAP) for Fiscal Year 2015-2016,0,item_heading
25,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_05-26-2015_25,05-26-2015,0,0,0,1,5.2      Adoption Budget for Fiscal Year 2015-2016,0,item_heading
26,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_26,05-26-2015,0,0,0,0,,0,other_text
27,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_27,05-26-2015,0,0,0,0,6.CONSENT,1,other_text
28,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_28,05-26-2015,0,0,0,1,6.1      Approval of Job Description and Stipend  – Middle School After-School Sports,0,item_heading
29,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_29,05-26-2015,0,0,0,0,Athletic Director,0,item_text
30,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_30,05-26-2015,0,0,0,0,,0,other_text
31,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_31,05-26-2015,0,0,0,0,,0,other_text
32,cupertino_usd,B,0,0,Arial,13.097,1,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_0,05-26-2015,0,0,0,0,"Board Meeting Agenda May 26, 2015 Page 2",0,other_text
33,cupertino_usd, ,0,0,Arial,15.972,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_1,05-26-2015,0,0,0,0,,0,other_text
34,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_2,05-26-2015,0,0,0,1,6.2      Approval of Job Description and Stipend  – Middle School After-School Sports,0,item_heading
35,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_3,05-26-2015,0,0,0,0,Coach,0,item_text
36,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_4,05-26-2015,0,0,0,1,6.3      Approval to Declare Obsolete Equipment Surplus,0,item_heading
37,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_5,05-26-2015,0,0,0,1,"6.4      Approval of May 20, 2015 Revisions to the Measure H Bond Program Project List",0,item_heading
38,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_6,05-26-2015,0,0,0,1,6.5      Approval of Amendment #1 to WLC Architects for the Garden Gate Elementary,0,item_heading
39,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_7,05-26-2015,0,0,0,0,School Modernization Project,0,item_text
40,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_8,05-26-2015,0,0,0,1,6.6      Approval of Contract Award to WLC Architects for Architectural Services Related,0,item_heading
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_9,05-26-2015,0,0,0,0,to Modernization of Kennedy Middle School,0,item_text
42,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_10,05-26-2015,0,0,0,1,6.7      Adoption of Resolution No. 14-15-31 – Delegation of Authority to Approve the,0,item_heading
43,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_11,05-26-2015,0,0,0,0,Construction Contract for Roof Replacement at Hyde Middle School,0,item_text
44,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_12,05-26-2015,0,0,0,0,,0,other_text
45,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_05-26-2015_13,05-26-2015,0,1,0,0,7.      ACTION,1,section_heading
46,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,104.0,cupertino_usd_05-26-2015_14,05-26-2015,0,0,0,1,7.1      Ratification of Tentative Agreement Between Cupertino Union School District,0,item_heading
47,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_15,05-26-2015,0,0,0,0,"(CUSD) and California School Employees Association, Cupertino Chapter 13",0,item_text
48,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_16,05-26-2015,0,0,0,0,(CSEA) Regarding a Salary Increase for 2014-2015,0,item_text
49,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_05-26-2015_17,05-26-2015,0,0,0,1,7.2     Ratification of Tentative Agreement Between Cupertino Union School District,0,item_heading
50,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,138.0,cupertino_usd_05-26-2015_18,05-26-2015,0,0,0,0,"(CUSD) and Local 521, Service Employees International Union, CTW/CLC (SEIU)",0,item_text
