Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,C,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,0,195.3,cupertino_usd_01-27-2015_0,01-27-2015,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1,other_text
1,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,1,308.31,cupertino_usd_01-27-2015_1,01-27-2015,0,0,0,0,,0,other_text
2,cupertino_usd,B,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,243.755,cupertino_usd_01-27-2015_2,01-27-2015,0,0,0,0,Board of Education,0,other_text
3,cupertino_usd,R,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,253.855,cupertino_usd_01-27-2015_3,01-27-2015,0,0,0,0,Regular Meeting,0,other_text
4,cupertino_usd,A,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,277.969,cupertino_usd_01-27-2015_4,01-27-2015,0,0,0,0,AGENDA,1,other_text
5,cupertino_usd, ,0,0,Arial,15.972,0,0,0,1,0,0,0,1,76.56,cupertino_usd_01-27-2015_5,01-27-2015,0,0,0,0,,0,other_text
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,5,77.28,cupertino_usd_01-27-2015_6,01-27-2015,0,0,0,0,,0,other_text
7,cupertino_usd,C,0,0,Arial,14.375,0,0,0,0,1,0,0,0,77.28,cupertino_usd_01-27-2015_7,01-27-2015,0,0,0,0,"Cupertino Union School District  Tuesday, January 27, 2015",0,other_text
8,cupertino_usd,1,0,0,Arial,14.375,1,0,0,0,1,0,0,0,77.28,cupertino_usd_01-27-2015_8,01-27-2015,0,1,0,0,1309 S. Mary Avenue  6:00 p.m.,0,other_text
9,cupertino_usd,S,0,0,Arial,14.375,0,0,0,0,1,0,0,0,77.28,cupertino_usd_01-27-2015_9,01-27-2015,0,0,0,0,"Sunnyvale, CA 94087",0,other_text
10,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_01-27-2015_10,01-27-2015,0,0,0,0,,0,other_text
11,cupertino_usd,W,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_11,01-27-2015,0,0,0,0,Welcome to the meeting of the Cupertino Union School District Board of Education.  If you would like to address the Board,0,other_text
12,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_12,01-27-2015,0,0,0,0,"during Public Comments on any agenda item or any item not on the agenda, please fill out a comment card available in the",0,other_text
13,cupertino_usd,h,0,0,Arial,10.542,1,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_13,01-27-2015,0,0,0,0,hallway and give it to the Administrative Assistant.  You will be called on to comment during this time and comments will be,0,other_text
14,cupertino_usd,l,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_14,01-27-2015,0,0,0,0,limited to three (3) minutes.  To ensure that all speakers are provided an equal opportunity to address the Board during Public,0,other_text
15,cupertino_usd,C,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_15,01-27-2015,0,0,0,0,"Comments, individual speakers may not “yield” their allotted time to address the Board to other speakers.  In addition, the Board",0,other_text
16,cupertino_usd,m,0,0,Arial,10.542,1,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_16,01-27-2015,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for",0,other_text
17,cupertino_usd,c,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_17,01-27-2015,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for,0,other_text
18,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_18,01-27-2015,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0,other_text
19,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.92,cupertino_usd_01-27-2015_19,01-27-2015,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0,other_text
20,cupertino_usd, ,0,0,Arial,5.111,0,0,0,0,0,0,1,1,85.92,cupertino_usd_01-27-2015_20,01-27-2015,0,0,0,0,,0,other_text
21,cupertino_usd,I,0,1,Arial-Italic,10.47,0,0,0,0,0,0,1,0,104.649,cupertino_usd_01-27-2015_21,01-27-2015,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200",0,other_text
22,cupertino_usd,a,0,1,Arial-Italic,10.47,0,0,0,0,0,0,1,0,222.946,cupertino_usd_01-27-2015_22,01-27-2015,0,0,0,0,at least two business days before the meeting date.,0,other_text
23,cupertino_usd, ,0,0,Arial,5.111,0,0,0,0,0,0,1,1,85.92,cupertino_usd_01-27-2015_23,01-27-2015,0,0,0,0,,0,other_text
24,cupertino_usd,A,1,0,Arial-Bold,11.04,0,0,0,0,0,0,1,0,156.759,cupertino_usd_01-27-2015_24,01-27-2015,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0,other_text
25,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_01-27-2015_25,01-27-2015,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE,1,section_heading
26,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,2,94.56,cupertino_usd_01-27-2015_26,01-27-2015,0,0,0,0,,0,other_text
27,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_01-27-2015_27,01-27-2015,0,1,0,0,2.     COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
28,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,1,94.56,cupertino_usd_01-27-2015_28,01-27-2015,0,0,0,0,,0,other_text
29,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_01-27-2015_29,01-27-2015,0,1,0,0,3.     PUBLIC COMMENTS,1,section_heading
30,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,9,76.56,cupertino_usd_01-27-2015_30,01-27-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,other_text
31,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_01-27-2015_31,01-27-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,other_text
32,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_01-27-2015_32,01-27-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,other_text
33,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_01-27-2015_33,01-27-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,other_text
34,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_01-27-2015_34,01-27-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,other_text
