Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_0,02-09-2016,0,1,0,0,1.    CALL TO ORDER,1,section_heading
1,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_1,02-09-2016,0,0,0,0,,0,other_text
2,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_2,02-09-2016,0,1,0,0,2.    CLOSED SESSION,1,section_heading
3,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_3,02-09-2016,0,0,0,1,2.1  Conference with Labor Negotiators Pursuant to Government Code Section 54957.4,0,item_heading
4,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-09-2016_4,02-09-2016,0,0,0,0,Cupertino Education Association (CEA); California School Employees Association,0,item_text
5,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-09-2016_5,02-09-2016,0,0,0,0,"Cupertino Chapter 13 (CSEA); and Local 521, Service Employees International",0,item_text
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,125.0,cupertino_usd_02-09-2016_6,02-09-2016,0,0,0,0,"Union, CTW/CLC (SEIU)",0,other_text
7,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_02-09-2016_7,02-09-2016,0,0,0,0,,0,other_text
8,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_8,02-09-2016,0,1,0,0,3.    REPORT FROM CLOSED SESSION,1,section_heading
9,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_02-09-2016_9,02-09-2016,0,0,0,0,,0,other_text
10,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_10,02-09-2016,0,1,0,0,4.     FLAG SALUTE/ MILLER PRESENTING,1,section_heading
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_02-09-2016_11,02-09-2016,0,0,0,0,,0,other_text
12,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_12,02-09-2016,0,1,0,0,5.     SUPERINTENDENTS REPORT,1,section_heading
13,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_02-09-2016_13,02-09-2016,0,0,0,0,,0,other_text
14,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_14,02-09-2016,0,1,0,0,6.     APPROVAL OF MINUTES,1,section_heading
15,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_02-09-2016_15,02-09-2016,0,0,0,0,"Approval of minutes of the Regular Board Meeting of January 12, 2016 and the Board",0,item_heading
16,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,107.0,cupertino_usd_02-09-2016_16,02-09-2016,0,0,0,0,"Advance of January 21, 2016 and the Special Meeting of January 28, 2016",0,item_text
17,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_02-09-2016_17,02-09-2016,0,0,0,0,,0,other_text
18,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_18,02-09-2016,0,1,0,0,7.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
19,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_19,02-09-2016,0,0,0,0,,0,other_text
20,cupertino_usd,8,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_02-09-2016_20,02-09-2016,0,1,0,0,8.      PUBLIC COMMENTS,1,section_heading
21,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_21,02-09-2016,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,item_heading
22,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_22,02-09-2016,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,item_text
23,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_23,02-09-2016,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,item_text
24,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_24,02-09-2016,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,item_text
25,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_25,02-09-2016,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,item_text
26,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_26,02-09-2016,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,item_text
27,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_27,02-09-2016,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0,item_text
28,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_28,02-09-2016,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0,item_text
29,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_02-09-2016_29,02-09-2016,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0,item_text
