Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-21-2016_0,01-21-2016,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE,1,section_heading
1,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,95.0,cupertino_usd_01-21-2016_1,01-21-2016,0,0,0,0,,0,other_text
2,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-21-2016_2,01-21-2016,0,1,0,0,2.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
3,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,95.0,cupertino_usd_01-21-2016_3,01-21-2016,0,0,0,0,,0,other_text
4,cupertino_usd,3,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_01-21-2016_4,01-21-2016,0,1,0,0,3.    PUBLIC COMMENTS,1,section_heading
5,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,104.0,cupertino_usd_01-21-2016_5,01-21-2016,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,item_heading
6,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_01-21-2016_6,01-21-2016,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,item_text
7,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_01-21-2016_7,01-21-2016,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,item_text
8,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_01-21-2016_8,01-21-2016,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,item_text
9,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,104.0,cupertino_usd_01-21-2016_9,01-21-2016,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,item_text
