Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,C,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,0,195.3,cupertino_usd_10-14-2014_0,10-14-2014,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1,other_text
1,cupertino_usd, ,0,0,Arial,15.972,0,0,0,0,0,0,1,1,308.31,cupertino_usd_10-14-2014_1,10-14-2014,0,0,0,0,,0,other_text
2,cupertino_usd,B,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,243.755,cupertino_usd_10-14-2014_2,10-14-2014,0,0,0,0,Board of Education,0,other_text
3,cupertino_usd,R,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,253.855,cupertino_usd_10-14-2014_3,10-14-2014,0,0,0,0,Regular Meeting,0,other_text
4,cupertino_usd, ,0,0,Arial,15.972,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_4,10-14-2014,0,0,0,0,,0,other_text
5,cupertino_usd,A,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,277.969,cupertino_usd_10-14-2014_5,10-14-2014,0,0,0,0,AGENDA,1,other_text
6,cupertino_usd, ,0,0,Arial,15.972,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_6,10-14-2014,0,0,0,0,,0,other_text
7,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,5,77.28,cupertino_usd_10-14-2014_7,10-14-2014,0,0,0,0,,0,other_text
8,cupertino_usd,C,0,0,Arial,14.375,0,0,0,0,1,0,0,0,77.28,cupertino_usd_10-14-2014_8,10-14-2014,0,0,0,0,"Cupertino Union School District  Tuesday, October 14, 2014",0,other_text
9,cupertino_usd,1,0,0,Arial,14.375,1,0,0,0,1,0,0,0,77.28,cupertino_usd_10-14-2014_9,10-14-2014,0,1,0,0,1309 S. Mary Avenue  6:30 p.m.,0,other_text
10,cupertino_usd,S,0,0,Arial,14.375,0,0,0,0,1,0,0,0,77.28,cupertino_usd_10-14-2014_10,10-14-2014,0,0,0,0,"Sunnyvale, CA 94087",0,other_text
11,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_11,10-14-2014,0,0,0,0,,0,other_text
12,cupertino_usd,W,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_12,10-14-2014,0,0,0,0,Welcome to the meeting of the Cupertino Union School District Board of Education.  If you would like to address the Board,0,other_text
13,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_13,10-14-2014,0,0,0,0,"during Public Comments on any agenda item or any item not on the agenda, please fill out a comment card available in the",0,other_text
14,cupertino_usd,h,0,0,Arial,10.542,1,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_14,10-14-2014,0,0,0,0,hallway and give it to the Administrative Assistant.  You will be called on to comment during this time and comments will be,0,other_text
15,cupertino_usd,l,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_15,10-14-2014,0,0,0,0,limited to three (3) minutes.  To ensure that all speakers are provided an equal opportunity to address the Board during Public,0,other_text
16,cupertino_usd,C,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_16,10-14-2014,0,0,0,0,"Comments, individual speakers may not “yield” their allotted time to address the Board to other speakers.  In addition, the Board",0,other_text
17,cupertino_usd,m,0,0,Arial,10.542,1,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_17,10-14-2014,0,0,0,0,"may, in accordance with the Brown Act (section 54954.3[b] of the Government Code), limit the total amount of time allocated for",0,other_text
18,cupertino_usd,c,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_18,10-14-2014,0,0,0,0,comment on a particular issue.  The Board may choose to respond to agenda item comments or reserve their responses for,0,other_text
19,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_19,10-14-2014,0,0,0,0,discussion and action when the agenda item appears during the course of the meeting.  It should be noted that the Board,0,other_text
20,cupertino_usd,d,0,0,Arial,10.542,0,0,0,0,0,0,1,0,85.68,cupertino_usd_10-14-2014_20,10-14-2014,0,0,0,0,discourages complaints against individual officers or employees of the District during open session.,0,other_text
21,cupertino_usd, ,0,0,Arial,5.111,0,0,0,0,0,0,1,1,85.68,cupertino_usd_10-14-2014_21,10-14-2014,0,0,0,0,,0,other_text
22,cupertino_usd,I,0,1,Arial-Italic,10.47,0,0,0,0,0,0,1,0,104.409,cupertino_usd_10-14-2014_22,10-14-2014,0,0,0,0,"Individuals who require special accommodation should contact the Superintendent’s Office at (408) 252-3000, ext. 200",0,other_text
23,cupertino_usd,a,0,1,Arial-Italic,10.47,0,0,0,0,0,0,1,0,222.706,cupertino_usd_10-14-2014_23,10-14-2014,0,0,0,0,at least two business days before the meeting date.,0,other_text
24,cupertino_usd, ,0,0,Arial,5.111,0,0,0,0,0,0,1,1,85.68,cupertino_usd_10-14-2014_24,10-14-2014,0,0,0,0,,0,other_text
25,cupertino_usd,A,1,0,Arial-Bold,11.04,0,0,0,0,0,0,1,0,156.519,cupertino_usd_10-14-2014_25,10-14-2014,0,0,0,0,"As a courtesy to others, please turn off your cell phone upon entering the meeting.",0,other_text
26,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_26,10-14-2014,0,1,0,0,1.     CALL TO ORDER/FLAG SALUTE,1,section_heading
27,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,2,76.56,cupertino_usd_10-14-2014_27,10-14-2014,0,0,0,0,,0,other_text
28,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_28,10-14-2014,0,1,0,0,2.     CLOSED SESSION,1,section_heading
29,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,3,97.56,cupertino_usd_10-14-2014_29,10-14-2014,0,0,0,1,2.1   Approval of Expulsion for Student A1415,0,item_heading
30,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,0,1,10,357.184,cupertino_usd_10-14-2014_30,10-14-2014,0,0,0,1,2.2   Public Employee Discipline/Dismissal/Release,0,item_heading
31,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_31,10-14-2014,0,0,0,0,,0,other_text
32,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_32,10-14-2014,0,1,0,0,3.     CUPERTINO MIDDLE SCHOOL PRESENTATION,1,section_heading
33,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_33,10-14-2014,0,0,0,0,,0,other_text
34,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_34,10-14-2014,0,1,0,0,4.     RECOGNITION – CLASSIFIED EMPLOYEE OF THE MONTH,1,section_heading
35,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,9,76.56,cupertino_usd_10-14-2014_35,10-14-2014,0,0,0,0,"Shu-Ling King, Cafeteria Assistant",0,other_text
36,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,9,76.56,cupertino_usd_10-14-2014_36,10-14-2014,0,0,0,0,Dilworth Elementary School,0,other_text
37,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_37,10-14-2014,0,0,0,0,,0,other_text
38,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_38,10-14-2014,0,1,0,0,5.     APPROVAL OF MINUTES,1,section_heading
39,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,9,76.56,cupertino_usd_10-14-2014_39,10-14-2014,0,0,0,0,"Approval of Minutes of the Regular Meetings of September 9, 2014 and",0,other_text
40,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,9,76.56,cupertino_usd_10-14-2014_40,10-14-2014,0,0,0,0,"September 23, 2014",0,other_text
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,25,76.56,cupertino_usd_10-14-2014_41,10-14-2014,0,0,0,0,,0,item_text
42,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_42,10-14-2014,0,1,0,0,6.     COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
43,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,1,94.56,cupertino_usd_10-14-2014_43,10-14-2014,0,0,0,0,,0,other_text
44,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_44,10-14-2014,0,1,0,0,7.     PUBLIC COMMENTS,1,section_heading
45,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,9,76.56,cupertino_usd_10-14-2014_45,10-14-2014,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,other_text
46,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_46,10-14-2014,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,other_text
47,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_47,10-14-2014,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,other_text
48,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_48,10-14-2014,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,other_text
49,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_49,10-14-2014,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,other_text
50,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_50,10-14-2014,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,other_text
51,cupertino_usd, ,0,0,Arial,13.097,0,0,0,1,0,0,0,10,76.56,cupertino_usd_10-14-2014_51,10-14-2014,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.,0,other_text
52,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_52,10-14-2014,0,0,0,0,,0,other_text
53,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_53,10-14-2014,0,0,0,0,,0,other_text
54,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,1,76.56,cupertino_usd_10-14-2014_54,10-14-2014,0,0,0,0,,0,other_text
55,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,0,1,0,0,0,3,76.56,cupertino_usd_10-14-2014_55,10-14-2014,0,0,0,0,,0,other_text
56,cupertino_usd,B,0,0,Arial,13.097,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_0,10-14-2014,0,0,0,0,"Board Meeting Agenda  October 14, 2014  Page 2",0,other_text
57,cupertino_usd, ,0,0,Arial,15.972,0,0,0,1,0,0,0,33,76.56,cupertino_usd_10-14-2014_1,10-14-2014,0,0,0,0,,0,other_text
58,cupertino_usd,8,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,0,76.56,cupertino_usd_10-14-2014_2,10-14-2014,0,1,0,0,8.      CONSENT ITEMS,1,section_heading
59,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,15,58.56,cupertino_usd_10-14-2014_3,10-14-2014,0,0,0,0,Consent items are considered to be routine by the Board of Education and will be,0,other_text
