Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,leading_spaces,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd,C,1,0,Arial-Bold,16.728,0,0,0,0,0,0,1,0,195.3,cupertino_usd_03-10-2015_0,03-10-2015,0,0,0,0,CUPERTINO UNION SCHOOL DISTRICT,1,other_text
1,cupertino_usd,B,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,243.755,cupertino_usd_03-10-2015_1,03-10-2015,0,0,0,0,Board of Education,0,other_text
2,cupertino_usd,R,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,253.855,cupertino_usd_03-10-2015_2,03-10-2015,0,0,0,0,Regular Meeting,0,other_text
3,cupertino_usd,A,1,0,Arial-Bold,19.404,0,0,0,0,0,0,1,0,277.969,cupertino_usd_03-10-2015_3,03-10-2015,0,0,0,0,AGENDA,1,other_text
4,cupertino_usd, ,0,0,Arial,15.972,0,1,0,0,0,0,0,1,76.56,cupertino_usd_03-10-2015_4,03-10-2015,0,0,0,0,,0,other_text
5,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,5,77.28,cupertino_usd_03-10-2015_5,03-10-2015,0,0,0,0,,0,other_text
6,cupertino_usd,C,0,0,Arial,14.375,0,0,1,0,0,0,0,0,77.28,cupertino_usd_03-10-2015_6,03-10-2015,0,0,0,0,"Cupertino Union School District  Tuesday, March 10, 2015",0,other_text
7,cupertino_usd,1,0,0,Arial,14.375,1,0,1,0,0,0,0,0,77.28,cupertino_usd_03-10-2015_7,03-10-2015,0,1,0,0,1309 S. Mary Ave.  6:00 p.m.,0,other_text
8,cupertino_usd,S,0,0,Arial,14.375,0,0,1,0,0,0,0,0,77.28,cupertino_usd_03-10-2015_8,03-10-2015,0,0,0,0,"Sunnyvale, CA 94087",0,other_text
9,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,1,77.28,cupertino_usd_03-10-2015_9,03-10-2015,0,0,0,0,,0,other_text
