Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd, ,0,0,Times-Roman,20.4,0,1,0,0,0,0,0,77.0,cupertino_usd_03-08-2016_0,03-08-2016,0,0,0,0,,0,other_text
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_03-08-2016_1,03-08-2016,0,1,0,0,1.    CALL TO ORDER,1,section_heading
2,cupertino_usd, ,0,0,Times-Roman,20.4,0,1,0,0,0,0,0,77.0,cupertino_usd_03-08-2016_2,03-08-2016,0,0,0,0,,0,other_text
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_03-08-2016_3,03-08-2016,0,1,0,0,2.    CLOSED SESSION,1,section_heading
4,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_03-08-2016_4,03-08-2016,0,0,0,1,2.1  Public Employee: Discipline/Dismissal/Release,0,item_heading
5,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,104.0,cupertino_usd_03-08-2016_5,03-08-2016,0,0,0,1,2.2  Conference with Labor Negotiators Pursuant to Government Code Section 54957.4,0,item_heading
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,125.0,cupertino_usd_03-08-2016_6,03-08-2016,0,0,0,0,Cupertino Education Association (CEA); California School Employees Association,0,item_heading
7,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,125.0,cupertino_usd_03-08-2016_7,03-08-2016,0,0,0,0,"Cupertino Chapter 13 (CSEA); and Local 521, Service Employees International",0,other_text
8,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,125.0,cupertino_usd_03-08-2016_8,03-08-2016,0,0,0,0,"Union, CTW/CLC (SEIU)",0,other_text
9,cupertino_usd, ,1,0,Arial-Bold,15.055,0,1,0,0,0,0,0,77.0,cupertino_usd_03-08-2016_9,03-08-2016,0,0,0,0,,0,other_text
