Unnamed: 0,agency,first_char,font_bold,font_italic,font_name,font_size,includes_time,indent_bucket_0,indent_bucket_1,indent_bucket_2,indent_bucket_3,indent_bucket_4,indent_bucket_5,left_inset,line_id,meeting_date,starts_with_enum_letter,starts_with_number,starts_with_roman_numeral,starts_with_subnumber,text,uppercase,line_class
0,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,1,0,0,0,95.0,cupertino_usd_03-24-2015_0,03-24-2015,0,0,0,0,,0,other_text
1,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_1,03-24-2015,0,1,0,0,1.    CALL TO ORDER/FLAG SALUTE,1,section_heading
2,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_03-24-2015_2,03-24-2015,0,0,0,0,,0,other_text
3,cupertino_usd,2,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_3,03-24-2015,0,1,0,0,2.    SUPERINTENDENT’S REPORT,1,section_heading
4,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_4,03-24-2015,0,0,0,0,,0,other_text
5,cupertino_usd,3,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_5,03-24-2015,0,1,0,0,3.    COMMUNICATION – EMPLOYEE ORGANIZATIONS,1,section_heading
6,cupertino_usd, ,0,0,Arial,14.375,0,0,0,1,0,0,0,95.0,cupertino_usd_03-24-2015_6,03-24-2015,0,0,0,0,,0,other_text
7,cupertino_usd,4,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_7,03-24-2015,0,1,0,0,4.    PUBLIC COMMENTS,1,section_heading
8,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_8,03-24-2015,0,0,0,0,The public may address the Board on any agenda item and any item not on the agenda.  The,0,item_heading
9,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_9,03-24-2015,0,0,0,0,"Board president will only call on those who have filled out comment cards before the meeting, and",0,item_text
10,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_10,03-24-2015,0,0,0,0,each speaker will be allotted three (3) minutes.  The Board will not respond or take action on any,0,item_text
11,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_11,03-24-2015,0,0,0,0,"non-agenda item comments at this time, although the item may be agendized at a later date (Ed.",0,item_text
12,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_12,03-24-2015,0,0,0,0,Code 35145.5).  The comments shall be made from the podium.  In accordance with Government,0,item_text
13,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_13,03-24-2015,0,0,0,0,Code 54954.2 – No action or discussion shall be undertaken on any item not appearing on the,0,item_text
14,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_14,03-24-2015,0,0,0,0,posted agenda.  The Board shall limit the total time to 30 minutes.  Please refrain from any,0,item_text
15,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_15,03-24-2015,0,0,0,0,response to the speaker including negative and positive reactions (booing and clapping).  This will,0,item_text
16,cupertino_usd, ,0,0,Arial,13.097,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_16,03-24-2015,0,0,0,0,ensure that all members of the public feel free to voice their opinions and concerns.,0,item_text
17,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_17,03-24-2015,0,0,0,0,,0,other_text
18,cupertino_usd,5,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_18,03-24-2015,0,1,0,0,5.     CONSENT,1,section_heading
19,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,0,0,1,0,0,101.0,cupertino_usd_03-24-2015_19,03-24-2015,0,0,0,1,5.1  Approval of a Contract to Just Think Literacy to Provide Seminars in Critical Literacy,0,item_heading
20,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_03-24-2015_20,03-24-2015,0,0,0,0,2015-2016,0,item_text
21,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_03-24-2015_21,03-24-2015,0,0,0,1,5.2     Approval of Contract Award to Calstate Construction for Construction of a New,0,item_heading
22,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,132.0,cupertino_usd_03-24-2015_22,03-24-2015,0,0,0,0,Parking Lot at Cupertino Middle School,0,item_text
23,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,1,0,0,101.0,cupertino_usd_03-24-2015_23,03-24-2015,0,0,0,1,5.3     Approval of Purchase of Short-Throw Interactive Projectors for Middle Schools,0,item_heading
24,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,1,0,0,101.0,cupertino_usd_03-24-2015_24,03-24-2015,0,0,0,1,5.4     Approval to Declare Obsolete Equipment Surplus,0,item_heading
25,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_25,03-24-2015,0,0,0,0,,0,other_text
26,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_03-24-2015_26,03-24-2015,0,0,0,0,,0,other_text
27,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_03-24-2015_27,03-24-2015,0,0,0,0,,0,other_text
28,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_03-24-2015_28,03-24-2015,0,0,0,0,,0,other_text
29,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_03-24-2015_29,03-24-2015,0,0,0,0,,0,other_text
30,cupertino_usd, ,0,0,Arial,14.375,0,1,0,0,0,0,0,59.0,cupertino_usd_03-24-2015_30,03-24-2015,0,0,0,0,,0,other_text
31,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_31,03-24-2015,0,0,0,0,,0,other_text
32,cupertino_usd,B,0,0,Arial,13.097,1,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_0,03-24-2015,0,0,0,0,"Board Meeting Agenda March 24, 2015 Page 2",0,other_text
33,cupertino_usd, ,0,0,Arial,15.972,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_1,03-24-2015,0,0,0,0,,0,other_text
34,cupertino_usd,6,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_2,03-24-2015,0,1,0,0,6.      ACTION,1,section_heading
35,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_3,03-24-2015,0,0,0,1,6.1    Second Reading and Adoption of Board Policies,0,item_heading
36,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_4,03-24-2015,0,0,0,1,6.2    Approval to Remove Board Policies,0,item_heading
37,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_5,03-24-2015,0,0,0,0,,0,other_text
38,cupertino_usd,7,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_6,03-24-2015,0,1,0,0,7.    CLOSED SESSION,1,section_heading
39,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_7,03-24-2015,0,0,0,1,7.1     Public Employee Discipline/Dismissal/Release,0,item_heading
40,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_8,03-24-2015,0,0,0,1,7.2     Conference with Labor Negotiators Pursuant to Government Code Section,0,item_heading
41,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_9,03-24-2015,0,0,0,0,54957.6,0,item_text
42,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_10,03-24-2015,0,0,0,0,District Representative:  Nancy Johnson,0,item_text
43,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_11,03-24-2015,0,0,0,0,"Employee Associations:  Cupertino Education Association (CEA), California School",0,item_text
44,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_12,03-24-2015,0,0,0,0,"Employees Association, Cupertino Chapter 13 (CSEA), Local 521, Service",0,item_text
45,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_13,03-24-2015,0,0,0,0,"Employees International Union, CTW/CLC (SEIU)",0,item_text
46,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_14,03-24-2015,0,0,0,1,7.3     Government Code Section 54956.8 Conference with Real Property Negotiators,0,item_heading
47,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_15,03-24-2015,0,0,0,0,"Property:  1.48 acres of Real Property at 10480 Finch Avenue, Cupertino, CA",0,item_text
48,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_16,03-24-2015,0,0,0,0,"Agency negotiator:   Chris Jew, Chief Business Officer; Mary Morris, HMC; Jerry",0,item_text
49,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,235.0,cupertino_usd_03-24-2015_17,03-24-2015,0,0,0,0,"Suich, Oxbridge Development, Inc.; Nancy Taylor, Orbach",0,item_text
50,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,235.0,cupertino_usd_03-24-2015_18,03-24-2015,0,0,0,0,"Huff, Suarez & Henderson, LLP",0,item_text
51,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_19,03-24-2015,0,0,0,0,Under negotiation:    Price and Terms of Payment,0,item_text
52,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_20,03-24-2015,0,0,0,1,7.4     Government Code 54956.9 Conference with Legal Counsel – Anticipated Litigation,0,item_heading
53,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_21,03-24-2015,0,0,0,0,(1 case),0,item_text
54,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_22,03-24-2015,0,0,0,1,"7.5     Pursuant to Government Code section 54956.9(e)(3), the Board will confer with",0,item_heading
55,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_23,03-24-2015,0,0,0,0,legal counsel regarding liability claims against Cupertino Union School District.,0,item_text
56,cupertino_usd, ,0,0,Arial,14.375,1,0,0,0,0,0,1,135.0,cupertino_usd_03-24-2015_24,03-24-2015,0,0,0,0,(1 Case)Tort Claim   No. 452349,0,item_text
57,cupertino_usd, ,0,0,Arial,14.375,0,0,0,0,0,1,0,104.0,cupertino_usd_03-24-2015_25,03-24-2015,0,0,0,1,7.6     Approval of Settlement Agreement Student 3-24-15A,0,item_heading
58,cupertino_usd, ,0,0,Arial,14.375,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_26,03-24-2015,0,0,0,0,,0,other_text
59,cupertino_usd,8,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_27,03-24-2015,0,1,0,0,8.      REPORT FROM CLOSED SESSION,1,section_heading
60,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_28,03-24-2015,0,0,0,0,,0,other_text
61,cupertino_usd,9,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_29,03-24-2015,0,1,0,0,9.      BOARD ACTIVITY,1,section_heading
62,cupertino_usd, ,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_30,03-24-2015,0,0,0,0,,0,other_text
63,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,0,0,0,0,1,196.0,cupertino_usd_03-24-2015_31,03-24-2015,0,0,0,0,,0,other_text
64,cupertino_usd,1,1,0,Arial-Bold,15.055,0,0,1,0,0,0,0,77.0,cupertino_usd_03-24-2015_32,03-24-2015,0,1,0,0,10.    ADJOURNMENT,1,section_heading
65,cupertino_usd, ,0,0,Times-Roman,20.4,0,0,0,0,0,0,1,540.0,cupertino_usd_03-24-2015_33,03-24-2015,0,0,0,0,,0,other_text
